
 Low-frequency dielectric function
  266.500000                  0.000000000000E+00             0.000000000000E+00
  267.000000                  0.000000000000E+00             0.000000000000E+00
  267.500000                  0.000000000000E+00             0.000000000000E+00
  268.000000                  0.000000000000E+00             0.000000000000E+00
  268.500000                  0.000000000000E+00             0.000000000000E+00
  269.000000                  0.000000000000E+00             0.000000000000E+00
  269.500000                  0.000000000000E+00             0.000000000000E+00
  270.000000                  0.000000000000E+00             0.000000000000E+00
  270.500000                  0.000000000000E+00             0.000000000000E+00
  271.000000                  0.000000000000E+00             0.000000000000E+00
  271.500000                  0.000000000000E+00             0.000000000000E+00
  272.000000                  0.000000000000E+00             0.000000000000E+00
  272.500000                  0.000000000000E+00             0.000000000000E+00
  273.000000                  0.000000000000E+00             0.000000000000E+00
  273.500000                  0.000000000000E+00             0.000000000000E+00
  274.000000                  0.000000000000E+00             0.000000000000E+00
  274.500000                  0.000000000000E+00             0.000000000000E+00
  275.000000                  0.000000000000E+00             0.000000000000E+00
  275.500000                  0.000000000000E+00             0.000000000000E+00
  276.000000                  0.000000000000E+00             0.000000000000E+00
  276.500000                  0.000000000000E+00             0.000000000000E+00
  277.000000                  0.000000000000E+00             0.000000000000E+00
  277.500000                  0.000000000000E+00             0.000000000000E+00
  278.000000                  0.000000000000E+00             0.000000000000E+00
  278.500000                  0.000000000000E+00             0.000000000000E+00
  279.000000                  0.000000000000E+00             0.000000000000E+00
  279.500000                  0.000000000000E+00             0.000000000000E+00
  280.000000                  0.000000000000E+00             0.000000000000E+00
  280.500000                  0.000000000000E+00             0.000000000000E+00
  281.000000                  0.000000000000E+00             0.000000000000E+00
  281.500000                  0.000000000000E+00             0.000000000000E+00
  282.000000                  0.000000000000E+00             0.000000000000E+00
  282.500000                  0.000000000000E+00             0.000000000000E+00
  283.000000                  0.000000000000E+00             0.000000000000E+00
  283.500000                  0.000000000000E+00             0.000000000000E+00
  284.000000                  0.000000000000E+00             0.000000000000E+00
  284.500000                  0.000000000000E+00             0.000000000000E+00
  285.000000                  0.000000000000E+00             0.000000000000E+00
  285.500000                  0.000000000000E+00             0.000000000000E+00
  286.000000                  0.000000000000E+00             0.000000000000E+00
  286.500000                  0.000000000000E+00             0.000000000000E+00
  287.000000                  0.000000000000E+00             0.000000000000E+00
  287.500000                  0.000000000000E+00             0.000000000000E+00
  288.000000                  0.000000000000E+00             0.000000000000E+00
  288.500000                  0.000000000000E+00             0.000000000000E+00
